GCF_002266405.1_ASM226640v1_genomic	40
GCF_000596345.1_Stap_aure_DAR5863_V1_genomic	24
SAMN03197926	26
GCF_900035265.1_14412_4_20_genomic	5
SAMEA864240	16
SAMEA864241	16
SAMEA864242	16
SAMEA864243	16
SAMEA864244	16
GCF_900407525.1_PTHi-12411_genomic	5
GCF_005845255.1_ASM584525v1_genomic	41
GCF_000603145.1_Stap_aure_H47139_V1_genomic	24
SAMEA864248	16
SAMEA864249	16
GCF_002096535.1_ASM209653v1_genomic	42
GCA_900173245	43
SAMN03217754	44
GCF_003842385.1_INS-Nm1078_genomic	6
GCF_000163095.1_ASM16309v1_genomic	45
GCF_000949245.1_SG099Q_genomic	46
SAMN02325127	26
GCF_001623955.1_ASM162395v1_genomic	13
GCF_000555825.1_Stap_aure_M0420_V1_genomic	24
GCF_002987585.1_ASM298758v1_genomic	5
GCF_003942405.1_ASM394240v1_genomic	47
GCF_900199935.1_B114_genomic	6
GCF_000796585.1_AZPAE12137_genomic	13
GCA_000738255.1_Cj21382_genomic	48
GCF_003958295.1_ASM395829v1_genomic	18
SAMN09273503	10
GCF_001594325.2_ASM159432v2_genomic	13
SAMN09273504	10
SAMN09273507	10
SAMN09273506	10
GCF_001450525.1_WH-SGI-V-07173_genomic	13
GCF_000559885.1_Stap_aure_F54467_V1_genomic	24
JKR_P2_17_A03_S785_001-bin_1	49
GCF_000160535.1_ASM16053v1_genomic	50
GCF_000554365.1_Stap_aure_M0296_V1_genomic	24
GCA_002885465.1_ASM288546v1_genomic	51
GCF_900200815.1_B280_genomic	6
GCF_000571615.1_Stap_aure_F77960_V1_genomic	24
GCF_008931425.1_ASM893142v1_genomic	18
GCF_002750615.1_ASM275061v1_genomic	9
SAMN02442661	52
GCF_001452645.1_WH-SGI-V-07700_genomic	13
GCF_000594725.1_Stap_aure_H84958_V1_genomic	24
GCF_001437195.1_ASM143719v1_genomic	53
GCF_000541335.1_Stap_aure_SJOS6144_V1_genomic	24
GCF_000573405.1_Stap_aure_M1314_V1_genomic	24
GCF_000260015.1_SaureusIS157v1.0_genomic	24
GCF_000579215.1_Stap_aure_F16107_V1_genomic	24
GCF_000481885.1_Pseu_aeru_CF5_V1_genomic	13
GCF_001539685.1_12082_3_79_genomic	18
GCF_003492545.1_ASM349254v1_genomic	6
GCF_003203195.1_ASM320319v1_genomic	5
GCF_003495285.1_ASM349528v1_genomic	6
SAMN03196961	26
GCF_001994895.1_ASM199489v1_genomic	31
G3_bin_2	54
GCF_003490275.1_ASM349027v1_genomic	5
SAMN09582630	55
GCF_000249015.1_ASM24901v2_genomic	24
GCF_003494935.1_ASM349493v1_genomic	6
GCF_000758185.1_LTH5448_genomic	56
GCF_002096415.1_ASM209641v1_genomic	57
GCF_000528595.1_Stap_aure_M0699_V1_genomic	24
GCF_002318055.1_ASM231805v1_genomic	6
F4_1630_1235_1_CBA1_S227-bin_1-SPLIT	58
GCF_003798985.1_ASM379898v1_genomic	6
SAMN07638053	10
GCF_900203525.1_22522_genomic	6
GCF_003496325.1_ASM349632v1_genomic	6
NZ_SEST01000002.1	59
SRR5273947_bin_1	29
C0140A2	19
GCF_000262875.1_VRSA04_3_genomic	24
MG_205819_bin_26	60
GCF_001588895.1_ASM158889v1_genomic	47
SAMN02598313	52
GCA_002885015.1_ASM288501v1_genomic	61
GCF_003996235.1_ASM399623v1_genomic	6
GCF_000264705.1_EntClo_1.0_genomic	62
GCF_002331985.1_ASM233198v1_genomic	13
SAMN00116890	26
GCF_001539005.1_12082_5_33_genomic	18
SAMN02644628	6
0756_546_1_1_CBA11_S890-bin_1	63
GCF_000542355.1_Stap_aure_UCIM6119_V1_genomic	24
SAMN02644626	6
GCF_003494595.1_ASM349459v1_genomic	5
GCF_001974965.1_ASM197496v1_genomic	6
GCA_002885355.1_ASM288535v1_genomic	51
SAMN02567408	16
SAMN02567402	16
SAMN02567401	16
C0081A1	64
SAMN02567406	16
SAMN06606133	65
SAMN05631052	65
GCF_008180275.1_ASM818027v1_genomic	6
0795_578_1_1_MRSI5_S834-bin_1	66
GCF_001451225.1_WH-SGI-V-07415_genomic	13
GCF_003203015.1_ASM320301v1_genomic	5
GCF_001074565.1_ASM107456v1_genomic	67
GCF_900199895.1_B062_genomic	6
GCF_000545065.1_Stap_aure_M0899_V1_genomic	24
GCF_003432855.1_ASM343285v1_genomic	6
SRR6747947_bin_6	68
SRR6747947_bin_7	69
SRS049237_bin_3	54
SRR6747947_bin_5	70
SRR6747947_bin_2	54
SRS049237_bin_7	29
SAMN03081481	71
SAMN03081480	71
SAMN03081483	71
SAMN03081482	71
SAMN08517489	15
SAMN08517483	15
SAMN08517486	15
GCF_003474945.1_ASM347494v1_genomic	27
GCF_002330305.1_ASM233030v1_genomic	13
GCF_000543145.1_Stap_aure_PLAC6055_V1_genomic	24
GCF_001555415.1_ASM155541v1_genomic	13
GCF_002003595.1_ASM200359v1_genomic	13
SAMEA3856679	10
GCF_001024395.1_ASM102439v1_genomic	13
GCF_005890445.1_ASM589044v1_genomic	72
SAMD00060984	46
MG_199199_bin_4	73
SAMN02595274	74
SAMN02595271	10
SAMN02595270	74
SAMEA1407120	16
SAMEA1407121	16
SAMEA3138952	3
GCF_000538635.1_Stap_aure_PLAC6017_V1_genomic	24
GCF_001036265.1_ASM103626v1_genomic	13
GCF_002985485.1_ASM298548v1_genomic	5
GCF_002984165.1_ASM298416v1_genomic	5
SAMN04286973	25
C0010C1	75
GCF_000535655.1_Stap_aure_M1071_V1_genomic	24
GCF_000569715.1_Stap_aure_M91141_V1_genomic	24
GCF_001444925.1_ASM144492v1_genomic	13
GCA_001399815	43
SAMN03800286	3
SAMN06177169	4
SAMN03800287	3
GCF_001909645.1_ASM190964v1_genomic	13
SAMN06177160	76
SAMN06177164	77
SAMEA1690323	6
SAMN03800282	3
SAMEA1690321	6
0861_630_1_1_CBA6_S824-bin_1	78
GCF_000532535.1_Stap_aure_M1426_V1_genomic	24
GCF_000586735.1_Stap_aure_W85810_V1_genomic	24
SAMEA4076741	6
GCF_001452305.1_WH-SGI-V-07645_genomic	13
GCF_000528475.1_Stap_aure_M0686_V1_genomic	24
SAMN03433963	10
GCF_000362725.1_Stap_aure_M1092_V1_genomic	24
GCF_001990345.1_ASM199034v1_genomic	13
SAMN02471515	10
SAMN02471514	10
SAMN02471513	10
GCF_900202065.1_R513_genomic	6
GCF_000712555.1_LTH2584_genomic	56
GCF_900076245.1_11983_6_96_genomic	62
GCF_000535835.1_Stap_aure_M0765_V1_genomic	24
SAMEA3158499	79
SAMN05762133	15
SAMN05762135	15
SAMN05762134	15
SAMN05762136	15
GCF_001435715.1_ASM143571v1_genomic	9
GCF_001992285.1_ASM199228v1_genomic	31
MG_189662_bin_20	80
MG_189662_bin_21	81
MG_189662_bin_22	82
C0051D5	29
MG_189662_bin_24	83
C0051D3	29
MG_189662_bin_26	84
GCF_001086725.1_ASM108672v1_genomic	13
GCF_000551245.1_Stap_aure_M0031_V1_genomic	24
SAMN00809103	10
GCF_000573125.1_Stap_aure_M1334_V1_genomic	24
SAMN08801533	3
MG_256903_bin_1	85
MG_256903_bin_2	29
E7_1841_1391_1_CBA3_S97-bin_1-SPLIT	86
SAMN08801531	3
GCF_000387205.2_ASM38720v2_genomic	6
SAMEA51825418	87
MG_1062501159_bin_1	54
GCF_000561185.1_Stap_aure_H24884_V1_genomic	24
GCF_000363805.1_Stap_aure_B147830_V1_genomic	24
SAMN00809104	10
SAMEA1876559	16
SAMEA1876558	16
SAMEA1876553	16
SAMEA1876552	16
GCF_000541355.1_Stap_aure_UCIM6070_V1_genomic	24
SAMEA1876557	16
SAMN00809109	10
SAMEA1876555	16
GCF_003355135.1_ASM335513v1_genomic	18
SAMN08801539	3
SAMN07735159	17
SAMN07735158	17
AG5_bin_3	88
SAMN04235878	3
GCF_900202825.1_R913_genomic	6
SAMN02716635	16
SAMN02730069	89
SAMEA2271937	90
C0015B2	91
GCF_000564665.1_Stap_aure_W58473_V1_genomic	24
SAMEA4412703	3
GCF_003494135.1_ASM349413v1_genomic	5
GCF_001449805.1_WH-SGI-V-07188_genomic	13
GCF_000535915.1_Stap_aure_M1385_V1_genomic	24
GCF_002216345.1_ASM221634v1_genomic	13
GCF_000571135.1_Stap_aure_M46066_V1_genomic	24
SAMN10397177	6
SAMN10397176	6
SAMN10397175	6
SAMN10397174	6
SAMN10397173	6
SAMN04606871	26
SAMN04606872	26
SAMN10397170	6
SAMN10397179	6
SAMN10397178	6
BJ7_bin_1	29
BJ7_bin_2	92
CM_A04_S793-bin_1	29
GCF_000604505.1_Stap_aure_M32567_V1_genomic	24
GCF_900039435.1_14355_4_35_genomic	6
C0052B2	29
C0052B1	29
GCF_003957935.1_ASM395793v1_genomic	18
GCF_000601885.1_Stap_aure_F12749_V1_genomic	24
GCF_000542135.1_Stap_aure_WMCS6087_V1_genomic	24
GCF_000554805.1_Stap_aure_M0333_V1_genomic	24
SAMN08518897	3
GCF_001007415.1_ASM100741v1_genomic	13
MG_205209_bin_16	93
GCF_003414945.1_ASM341494v1_genomic	5
GCF_002263445.1_ASM226344v1_genomic	13
GCF_000521905.1_Serr_marc_BIDMC_50_V1_genomic	18
GCF_001537805.1_12082_5_51_genomic	18
SAMN03198039	94
GCF_000550145.1_Stap_aure_M1506_V1_genomic	24
GCF_001765995.1_ASM176599v1_genomic	13
GCF_900075675.1_12045_5_72_genomic	62
SAMN07980959	95
GCF_000536115.1_Stap_aure_M1362_V1_genomic	24
GCF_900024435.1_14555_5_26_genomic	6
GCF_000602345.1_Stap_aure_H15899_V1_genomic	24
GCF_000602545.1_Stap_aure_M79667_V1_genomic	24
SAMN02742055	3
GCF_002096215.1_ASM209621v1_genomic	96
SAMN06226869	97
SAMN06226868	97
GCF_005864375.1_ASM586437v1_genomic	45
SAMN06226867	97
SAMN06226866	97
SAMN06226865	97
GCF_000327745.2_ASM32774v2_genomic	6
GCF_002312765.1_ASM231276v1_genomic	13
SAMN08970423	3
SAMN08970422	3
SAMN08970421	3
SAMN08970420	3
GCF_002988595.1_ASM298859v1_genomic	5
SAMN08970424	3
MG_195374_bin_2	98
GCF_000596725.1_Stap_aure_W60060_V1_genomic	24
MG_195374_bin_6	99
MG_195374_bin_7	100
GCF_001374735.1_227_2_5Pc_9_contigs_500_genomic	13
SAMN02741621	3
SAMN02741620	3
SAMN02741623	3
SAMN02741622	3
SAMN02741625	3
SAMN02741624	3
SAMN02741627	3
GCF_000626595.1_ASM62659v1_genomic	6
SAMN02741629	3
SAMN02741628	3
GCF_003464145.1_ASM346414v1_genomic	101
SAMEA3888129	15
SAMEA3888128	15
SAMN10225188	32
SAMEA3888121	15
SAMEA3888120	15
SAMEA3888123	15
SAMEA3888122	15
SAMEA3888125	15
SAMEA3888124	15
SAMEA3888127	15
SAMEA3888126	15
n7_bin_2	102
n7_bin_3	103
n7_bin_7	104
GCF_001579525.1_ASM157952v1_genomic	105
GCF_900028085.1_14555_6_46_genomic	6
SAMN09736813	17
GCF_000554605.1_Stap_aure_M0317_V1_genomic	24
SAMN03140396	106
SAMN09736816	22
GCF_000182835.1_ASM18283v1_genomic	53
GCF_000530925.1_Stap_aure_M0365_V1_genomic	24
GCF_000554245.1_Stap_aure_M0287_V1_genomic	24
GCF_003841885.1_INS-Nm1142_genomic	6
GCF_002988555.1_ASM298855v1_genomic	5
SAMN03197882	107
GCF_003724575.1_INS-Nm1076_genomic	6
SAMN03197889	26
GCF_003494815.1_ASM349481v1_genomic	5
GCF_000606505.1_Stap_aure_H89939_V1_genomic	24
SAMN03854410	63
SAMN03854412	108
SAMN03854413	7
GCF_900077605.1_12045_4_86_genomic	109
GCF_001449675.1_WH-SGI-V-07180_genomic	13
SAMEA2272374	90
SAMEA2272375	79
GCF_900022425.1_14555_5_35_genomic	6
0756_546_1_1_MRSIHK1_S857-bin_1	110
SAMN05425708	111
GCF_002985425.1_ASM298542v1_genomic	5
GCF_000597025.1_Stap_aure_H47224_V1_genomic	24
SAMN00000654	16
GCF_006334635.1_ASM633463v1_genomic	6
GCF_000191285.1_ASM19128v2_genomic	6
GCF_003799275.1_ASM379927v1_genomic	6
SAMN00808888	112
SAMN00808885	112
SRS056796_bin_2	92
SRS056796_bin_1	14
SAMN00808886	112
SAMN00808881	112
SAMN00808880	112
SAMN00808883	112
SAMN00808882	112
GCF_000579595.1_Stap_aure_H75423_V1_genomic	24
SAMN02436279	113
SAMN02436277	114
GCF_000606385.1_Stap_aure_H32175_V1_genomic	24
C0079E3	115
GCF_001598675.1_ASM159867v1_genomic	116
SAMN04324612	117
GCF_900202125.1_R559_genomic	6
GCF_001024955.1_ASM102495v1_genomic	13
SAMEA3918979	16
SAMN09734795	17
GCF_000547805.1_Stap_aure_M0763_V1_genomic	24
SAMEA3918971	16
SAMEA3918972	16
SAMEA3918973	16
SAMEA3918974	16
SAMEA3918975	16
SAMEA3918976	16
SAMEA3918977	16
SAMN05185374	118
SAMN05185370	118
SAMN05185378	118
GCF_003798845.1_ASM379884v1_genomic	6
SAMEA3714883	15
GCF_003599935.1	72
GCF_000570615.1_Stap_aure_T89467_V1_genomic	24
GCF_001909005.1_ASM190900v1_genomic	5
GCF_900077575.1_12045_4_92_genomic	62
MG_205763_bin_34	119
MG_205763_bin_35	120
MG_205763_bin_36	86
MG_205763_bin_37	121
MG_205763_bin_30	122
MG_205763_bin_31	123
GCF_002330215.1_ASM233021v1_genomic	13
MG_205763_bin_39	124
GCF_003996495.1_ASM399649v1_genomic	6
GCF_900031465.1_14555_5_5_genomic	6
GCF_002201385.1_ASM220138v1_genomic	13
SAMN04395120	107
SAMN04395122	106
SRR5273937_bin_1	29
SAMEA104338398	125
GCF_001184555.1_ASM118455v1_genomic	5
GCF_000545205.1_Stap_aure_M0910_V1_genomic	24
GCF_000597545.1_Stap_aure_UCIM6049_V1_genomic	24
SAMEA3893641	10
SAMEA3893643	10
SAMN08801587	3
GCF_001037265.1_ASM103726v1_genomic	13
SAMN10248968	10
SAMN03277688	3
GCA_000433575.1_MGS21_genomic	126
01541192_bin_1	84
SAMN03277682	3
SAMN03277683	3
SAMN03277684	3
SAMN03277685	3
f6_bin_1	54
01541192_bin_7	127
SAMN05003791	128
SAMN05003793	128
SAMN05003792	128
SAMN05003795	128
SAMN05003794	128
SAMN05003796	128
SAMN05003799	128
GCF_900201595.1_R093_genomic	6
SAMN04011435	25
GCF_000790155.1_AZPAE14864_genomic	13
GCF_001993215.1_ASM199321v1_genomic	31
GCF_003355275.1_ASM335527v1_genomic	6
SAMN02595364	6
SAMEA1398275	90
SAMN02595363	10
SRR6748192_bin_5	129
SRR6748192_bin_7	58
SAMN02400164	3
GCF_001071265.1_ASM107126v1_genomic	31
SRR6748192_bin_2	130
SAMN02400169	3
SRR6748192_bin_9	131
SRR6748192_bin_8	132
SAMN05185389	118
GCF_000551005.1_Stap_aure_M0013_V1_genomic	24
SAMN06111314	10
GCF_003843365.1_INS-Nm995_genomic	6
GCF_000958205.1_ASM95820v1_genomic	133
GCF_900075185.1_12045_5_63_genomic	62
GCF_000463315.1_B_cell_WH2_1.0_genomic	134
GCF_900203385.1_22420_genomic	6
GCF_001304675.1_ASM130467v1_genomic	116
GCA_002885155.1_ASM288515v1_genomic	51
GCF_002866785.1_ASM286678v1_genomic	13
GCF_002236985.1_ASM223698v1_genomic	13
GCF_001540085.1_12082_5_40_genomic	18
SAMN09631739	135
MG_205081_bin_8	121
MG_205081_bin_1	54
MG_205081_bin_5	136
MG_205081_bin_4	93
GCF_900457005.1_59449_G02_genomic	137
GCF_001374315.1_292_15_321Ga_contigs_500_genomic	13
SAMN05150778	138
SAMN05150777	138
MG_4007801349_bin_1	54
GCF_000539995.1_Stap_aure_SJOS6022_V1_genomic	24
0795_578_1_1_MRSIHK8_S787-bin_1	139
SAMN10754256	32
GCF_900022335.1_14355_4_20_genomic	6
GCF_000794995.1_AZPAE14809_genomic	13
SAMN02470843	140
SAMN02470846	141
GCA_000763925	43
SAMN02470848	33
C0083B3	115
GCF_001180405.1_P4_London_1_VIM_2_10_07_genomic	13
GCF_000481225.1_Pseu_aeru_BWH024_V1_genomic	13
GCF_001547955.1_ASM154795v1_genomic	13
C0002B3	142
SAMN07267280	143
SAMN02951916	25
SAMN02951917	32
SAMN03197920	10
GCF_000603185.1_Stap_aure_H88188_V1_genomic	24
GCF_000544465.1_Stap_aure_M0850_V1_genomic	24
GCF_000551445.1_Stap_aure_M0046_V1_genomic	24
GCF_006711145.1_ASM671114v1_genomic	18
SAMEA1407089	16
SAMEA1407088	16
SAMEA1407081	16
SAMEA1407080	16
SAMEA1407083	16
SAMEA1407082	16
SAMEA1407085	16
SAMEA1407084	16
SAMEA1407087	16
GCF_003799995.1_ASM379999v1_genomic	6
MG_198301_bin_3	80
MG_198301_bin_2	144
MG_198301_bin_1	145
MG_198301_bin_7	146
MG_198301_bin_6	147
GCF_000160195.1_ASM16019v1_genomic	24
SAMN03785819	87
SAMN03785818	87
GCF_000248655.1_ASM24865v2_genomic	24
SAMN02567633	16
GCF_000442155.1_2425.1_genomic	96
GCF_900022405.1_14355_7_64_genomic	6
GCF_003492255.1_ASM349225v1_genomic	6
SAMN00993291	26
GCF_004127215.1_ASM412721v1_genomic	148
SAMN04387840	3
GCF_001374775.1_229_12_5Pc_5_contigs_500_genomic	13
GCF_002242855.1_ASM224285v1_genomic	13
GCF_002136275.1_ASM213627v1_genomic	13
SAMN03895993	76
GCF_900076955.1_12045_4_27_genomic	62
MG_185347_bin_2	123
GCF_000833745.1_ASM83374v1_genomic	5
GCF_000530705.1_Stap_aure_M0311_V1_genomic	24
GCF_002987705.1_ASM298770v1_genomic	5
GCF_001991915.1_ASM199191v1_genomic	31
GCF_004326135.1_ASM432613v1_genomic	18
SAMN04046447	3
SAMEA864245	16
SAMEA864246	16
GCF_001451535.1_WH-SGI-V-07427_genomic	13
SAMN03339563	6
GCF_000539835.1_Stap_aure_AMMC6014_V1_genomic	24
SAMN05371063	125
GCF_000550905.1_Stap_aure_M0008_V1_genomic	24
ERR2244522_bin_1	54
GCF_900200625.1_B232_genomic	6
GCF_008329455.1_ASM832945v1_genomic	149
GCA_001746265.2_ASM174626v2_genomic	150
GCF_003798895.1_ASM379889v1_genomic	6
GCF_900202545.1_R814_genomic	6
GCA_003470035.1_ASM347003v1_genomic	151
GCF_000604585.1_Stap_aure_F12915_V1_genomic	24
GCF_002250035.1_ASM225003v1_genomic	9
SAMEA3139103	26
GCF_000525485.1_Stap_aure_DAR5866_V1_genomic	24
GCF_006842785.1_ASM684278v1_genomic	18
GCF_900030965.1_14355_5_20_genomic	6
GCF_000572645.1_Stap_aure_SJOS6145_V1_genomic	24
MG_178903_bin_14	152
GCF_000575265.1_Stap_aure_M1168_V1_genomic	24
MG_178903_bin_12	75
SAMN04599967	3
SAMN04599966	3
GCF_002330165.1_ASM233016v1_genomic	13
SAMN04599964	3
SAMN04599963	3
SAMN04599962	3
SAMN04599961	3
SAMN04599960	3
GCA_000434895.1_MGS287_genomic	153
GCF_900204465.1_22939_genomic	6
GCF_006228165.1_ASM622816v1_genomic	133
SAMN10458461	154
GCF_000569555.1_Stap_aure_T44834_V1_genomic	24
GCF_000570415.1_Stap_aure_W81816_V1_genomic	24
GCF_000544105.1_Stap_aure_M0818_V1_genomic	24
GCF_000543285.1_Stap_aure_OCMM6129_V1_genomic	24
GCF_000533555.1_Stap_aure_M0277_V1_genomic	24
SAMN00189118	112
SAMN00189116	112
SAMN00189115	112
SAMN00189114	112
SAMN00189113	112
SAMN00189112	112
SAMN00189111	112
SAMN00189110	112
GCF_000606245.1_Stap_aure_F48422_V1_genomic	24
GCF_000562975.1_Stap_aure_T16117_V1_genomic	24
SAMN03197578	155
SAMN03197575	26
SAMN03197577	26
SAMN03197571	39
GCF_002785915.1_ASM278591v1_genomic	133
GCF_000535315.1_Stap_aure_M0959_V1_genomic	24
GCF_000363625.1_Stap_aure_M1520_V1_genomic	24
GCF_002220635.1_ASM222063v1_genomic	18
GCF_001034755.1_ASM103475v1_genomic	13
GCF_001349115.1_6714_4_24_genomic	6
SAMEA1523444	16
SAMEA1035113	77
SAMEA1035110	77
SAMEA1035111	77
SAMEA1523440	16
SAMEA1035117	77
SAMEA1035114	77
SAMEA1035115	77
SAMEA1035118	77
SAMEA1035119	77
SAMEA1523448	16
GCF_000361185.1_Stap_aure_M0450_V1_genomic	24
GCF_000575905.1_Stap_aure_M1117_V1_genomic	24
GCF_000824165.1_LES_CF_sputum_CF03_contigs_25_a1_genomic	13
GCF_000537435.1_Stap_aure_FVRH6001_V1_genomic	24
GCF_002989465.1_ASM298946v1_genomic	5
SAMN00189243	118
C0127B5	156
C0127B3	156
C0127B1	29
GCF_000561125.1_Stap_aure_T62854_V1_genomic	24
SAMEA1695455	16
SAMEA1677414	6
SAMEA1677412	6
SAMEA1677411	6
SAMEA1677410	6
SAMEA1695453	16
SAMEA1677419	6
MG_226769_bin_2	71
SAMN10492056	15
SAMN02603328	79
SAMN04313475	77
SAMEA1695451	16
0795_578_1_1_LKV8_S441-bin_1	49
GCF_000481265.1_Pseu_aeru_BWH022_V1_genomic	13
SAMN00189244	118
GCF_000789995.1_AZPAE14857_genomic	13
SRR6747989_bin_1	29
GCF_900202625.1_R822_genomic	6
d9_bin_2	144
GCF_003463375.1_ASM346337v1_genomic	157
GCF_001452285.1_WH-SGI-V-07644_genomic	13
GCF_900203865.1_22520_genomic	6
GCF_000403175.1_Bact_unif_dnLKV2_V1_genomic	157
SAMN02463757	76
GCF_001064905.1_ASM106490v1_genomic	13
SRR6747981_bin_1	29
GCF_000543305.1_Stap_aure_CHAP6022_V1_genomic	24
GCF_004099705.1_ASM409970v1_genomic	45
GCF_000191345.1_ASM19134v2_genomic	6
GCF_000528335.1_Stap_aure_M0679_V1_genomic	24
GCF_000539295.1_Stap_aure_SJOS6003_V1_genomic	24
AG9_bin_1	29
GCF_000214475.1_ASM21447v1_genomic	158
JKR_P1_05_E01_S677_001-bin_1	29
GCF_000330685.1_Saureus21282v1.0_genomic	24
SAMN08995139	3
GCF_900289115.1_PRJEB23930_genomic	159
GCF_000536515.1_Stap_aure_PLAC6058_V1_genomic	24
GCF_000386105.2_ASM38610v2_genomic	6
GCF_900075455.1_11983_6_5_genomic	62
GCF_002088135.1_ASM208813v1_genomic	13
SAMD00092841	6
GCF_000163575.1_ASM16357v1_genomic	24
SAMN04942660	106
GCF_000165575.1_ASM16557v1_genomic	5
GCF_001548335.1_ASM154833v1_genomic	13
GCF_003854505.1_ASM385450v1_genomic	160
GCF_002223805.1_ASM222380v1_genomic	13
GCF_000360785.1_Stap_aure_M0329_V1_genomic	24
SAMN09273505	10
SRR6748219_bin_1	78
SAMN04605207	26
GCF_003460035.1_ASM346003v1_genomic	134
SAMN08623837	161
DZD_CM_29_S797-bin_2	29
GCF_001991215.1_ASM199121v1_genomic	31
GCF_001374075.1_279_15_211Gc_contigs_500_genomic	13
GCF_002071035.1_ASM207103v1_genomic	6
GCF_900043505.1_14555_5_91_genomic	6
SAMN09843448	111
GCF_000481745.1_Pseu_aeru_6077_V1_genomic	13
BE10_bin_1	162
GCF_000027185.1	46
GCF_002329975.1_ASM232997v1_genomic	13
SAMN09736998	22
SAMN09736996	66
SAMN09736997	163
SAMN09736994	163
SAMN03997514	77
SAMEA3893877	10
SAMEA3893876	10
SAMEA3893875	10
SAMEA3893874	10
GCF_000797205.1_AZPAE14712_genomic	13
SAMEA3893870	10
SAMN10754494	97
GCF_001994535.1_ASM199453v1_genomic	31
GCF_000797025.1_AZPAE14719_genomic	13
GCF_003458745.1_ASM345874v1_genomic	164
SAMN07981937	10
SAMN07981933	10
SAMN07981939	10
GCF_000555405.1_Stap_aure_M0383_V1_genomic	24
