DZD_CM_11_S779-bin_1-FINAL	HQ	97.73	0.09	0.00
CM_D06_S812-bin_3-FINAL	LQ	43.10	0.00	0.00
JKR_12_29_17_F02_S686-bin_1-FINAL	HQ	99.04	0.65	33.33
JKR_P1_89_A12_rep3_S859-bin_1-FINAL	HQ	99.41	0.44	0.00
0795_578_1_1_BHK2_S425-bin_1-FINAL	MQ	71.71	0.23	0.00
0055_051_1_1_MRS15_S841-bin_1-FINAL	HQ	98.19	0.54	100.00
JKR_12_29_17_F03_S694-bin_1-FINAL	HQ	94.93	0.00	0.00
0795_578_1_1_LKV1_S396-bin_1-FINAL	HQ	96.62	0.00	0.00
DZD_CM_16_S784-bin_1-FINAL	HQ	96.43	0.09	0.00
JKR_P2_19_C03_S787_001-bin_1-FINAL	MQ	86.15	0.00	0.00
0861_630_1_1_MRSIHK7_S799-bin_2-FINAL	MQ	58.62	0.00	0.00
0861_630_1_1_MRSI1_rep2_S857-bin_2-FINAL	LQ	20.35	0.00	0.00
0809_588_1_1_BHK3_S813-bin_2-FINAL	LQ	15.52	0.00	0.00
0756_546_1_1_BHK11_S879-bin_1-FINAL	HQ	95.97	0.98	28.57
0861_630_1_1_MRSIHK6_S791-bin_1-FINAL	LQ	18.97	3.45	100.00
0861_630_1_1_MRSI1_rep2_S857-bin_3-FINAL	MQ	60.34	0.00	0.00
0421_295_1_1_MRS10_S843-bin_1-FINAL	HQ	90.48	0.00	0.00
0421_295_1_1_MRS2_S399-bin_1-FINAL	HQ	95.89	0.00	0.00
0861_630_1_1_MRSIHK11_S831-bin_3-FINAL	LQ	17.06	0.00	0.00
DZD_CM_37_S805-bin_3-FINAL	LQ	15.11	0.00	0.00
JKR_12_29_17_A02_rep3_S861-bin_1-FINAL	HQ	99.41	1.33	0.00
JKR_12_29_17_F05_S710-bin_1-FINAL	HQ	99.81	0.00	0.00
0756_546_1_1_MRSI2_S817-bin_1-FINAL	MQ	72.56	0.30	0.00
CM_F07_S822-bin_1-FINAL	HQ	99.03	0.09	0.00
0861_630_1_1_MRSI5_S855-bin_1-FINAL	LQ	42.39	0.54	0.00
0809_588_1_1_MRSIHK6_S797-bin_2-FINAL	LQ	8.98	0.00	0.00
JKR_12_29_17_C01_S675-bin_1-FINAL	LQ	38.66	0.00	0.00
CM_D03_S788-bin_1-FINAL	HQ	91.98	1.30	33.33
CM2261_MRS3_S774-bin_1-FINAL	HQ	96.65	0.00	0.00
JKR_P1_39_G05_S711_001-bin_1-FINAL	HQ	95.35	0.62	0.00
0809_588_1_1_MRS4_S798-bin_1-FINAL	MQ	81.23	0.20	0.00
0809_588_1_1_MRSI1_rep3_S864-bin_1-FINAL	LQ	38.03	0.53	0.00
0861_630_1_1_MRSIHK3_S862-bin_1-FINAL	MQ	51.75	0.61	0.00
0809_588_1_1_MRSI1_rep2_S858-bin_1-FINAL	MQ	63.79	0.00	0.00
0422_293_1_1_MRS8_S400-bin_1-FINAL	HQ	94.54	0.00	0.00
0809_588_1_1_LKV6_S395-bin_1-FINAL	MQ	84.57	0.00	0.00
DZD_CM_37_S805-bin_1-FINAL	MQ	63.73	0.00	0.00
0008_007_1_MRS2_S770-bin_1-FINAL	LQ	44.57	1.09	50.00
DZD_CM_25_S793-bin_1-FINAL	LQ	24.14	0.00	0.00
0055_051_1_1_MRS13_S825-bin_2-FINAL	LQ	19.48	0.00	0.00
JKR_P1_46_F06_S718_001-bin_1-FINAL	MQ	83.22	0.00	0.00
0756_546_1_1_CBA1_S883-bin_1-FINAL	HQ	98.60	1.40	0.00
DZD_CM_02_S770-bin_1-FINAL	HQ	97.73	0.09	0.00
JKR_12_29_17_C01_S675-bin_3-FINAL	LQ	0.00	0.00	0.00
DZD_CM_33_S801-bin_2-FINAL	LQ	5.17	0.00	0.00
CM2262_MRS1_S775-bin_1-FINAL	HQ	99.45	0.15	0.00
JKR_P2_27_C04_S795_001-bin_3-FINAL	MQ	50.00	1.72	100.00
0809_588_1_1_MRSI1_rep1_S852-bin_1-FINAL	MQ	58.62	0.00	0.00
Mitchell_12_29_17_B07_S626-bin_1-FINAL	HQ	97.62	0.74	0.00
0795_578_1_1_CBA2_S894-bin_1-FINAL	HQ	95.80	1.12	0.00
DZD_CM_25_S793-bin_3-FINAL	MQ	56.90	0.00	0.00
Mitchell_12_29_17_F04_S606-bin_2-FINAL	LQ	4.17	4.17	0.00
JKR_P1_89_A12_rep1_S847-bin_1-FINAL	HQ	98.53	0.59	0.00
JKR_12_29_17_G02_S687-bin_1-FINAL	LQ	34.64	0.00	0.00
JKR_P2_11_C02_S779_001-bin_1-FINAL	HQ	97.85	0.00	0.00
0421_295_1_1_MRS3_S803-bin_2-FINAL	MQ	65.52	0.00	0.00
JKR_P1_27_C04_S699_001-bin_1-FINAL	HQ	98.21	0.12	0.00
JKR_12_29_17_C03_S691-bin_1-FINAL	HQ	97.40	0.47	0.00
0756_546_1_1_LKV6_S420-bin_1-FINAL	HQ	99.05	0.00	0.00
0903_658_1_LKV_37B_S790-bin_1-FINAL	HQ	93.22	0.28	0.00
JKR_P1_32_H04_S704_001-bin_1-FINAL	HQ	89.19	0.00	0.00
0756_546_1_1_CBA4_S848-bin_1-FINAL	HQ	90.15	1.42	25.00
0055_051_1_4_LKV2_S458-bin_1-FINAL	HQ	92.09	2.32	25.00
0055_051_1_1_MRS9_S801-bin_1-FINAL	LQ	29.31	0.00	0.00
CM_A04_S793-bin_1-FINAL	HQ	98.38	0.09	0.00
JKR_P1_83_C11_S755_001-bin_1-FINAL	LQ	0.00	0.00	0.00
JKR_12_29_17_G05_S711-bin_1-FINAL	HQ	99.81	0.00	0.00
Mitchell_12_29_17_H01_S584-bin_1-FINAL	LQ	30.33	0.00	0.00
JKR_P1_45_E06_S717_001-bin_1-FINAL	HQ	98.57	0.00	0.00
0809_588_1_1_MRSIHK11_S804-bin_1-FINAL	LQ	36.95	0.00	0.00
0795_578_1_1_CBA7_S898-bin_1-FINAL	HQ	96.41	0.00	0.00
0756_546_1_1_BHK13_S881-bin_1-FINAL	HQ	97.93	0.83	0.00
CM_C07_S819-bin_1-FINAL	LQ	12.07	0.00	0.00
CM_D10_S844-bin_1-FINAL	LQ	4.17	0.00	0.00
0795_578_1_1_CBA1_S893-bin_2-FINAL	HQ	98.93	0.25	100.00
JKR_P2_53_E07_S821_001-bin_2-FINAL	MQ	67.50	0.00	0.00
0421_295_1_2_MRS3_S780-bin_1-FINAL	LQ	25.86	0.00	0.00
0872_642_1_1_MRS5_S773-bin_2-FINAL	LQ	41.88	0.09	0.00
JKR_P1_67_C09_S739_001-bin_1-FINAL	HQ	96.68	3.51	63.64
0795_578_1_1_MRS2_S794-bin_1-FINAL	HQ	94.80	0.00	0.00
JKR_P2_50_B07_S818_001-bin_2-FINAL	MQ	49.10	0.00	0.00
JKR_12_29_17_H01_S680-bin_1-FINAL	LQ	54.36	22.30	0.00
0861_630_1_1_BHK2_S453-bin_1-FINAL	HQ	90.29	0.00	0.00
0809_588_1_1_MRSI1_rep3_S864-bin_2-FINAL	LQ	48.14	0.00	0.00
0809_588_1_1_MRSIHK3_S781-bin_1-FINAL	LQ	4.17	0.00	0.00
0756_546_1_1_MRSIHK2_S770-bin_1-FINAL	MQ	71.95	0.30	0.00
0861_630_1_1_MRSI1_rep3_S863-bin_3-FINAL	MQ	53.45	0.00	0.00
Mitchell_12_29_17_E06_S621-bin_1-FINAL	MQ	78.71	1.13	25.00
0998_735_1_CBA_90B_S800-bin_1-FINAL	HQ	99.41	0.44	0.00
0795_578_1_1_BHK1_S417-bin_1-FINAL	HQ	90.03	0.23	0.00
0795_578_1_1_MRSI1_S789-bin_2-FINAL	LQ	24.14	0.00	0.00
0809_588_1_1_CBA11_S831-bin_1-FINAL	MQ	72.23	1.28	16.67
Mitchell_12_29_17_C08_S635-bin_2-FINAL	LQ	26.91	0.00	0.00
JKR_12_29_17_A02_rep1_S849-bin_2-FINAL	HQ	95.54	2.64	35.71
JKR_12_29_17_E03_S693-bin_1-FINAL	HQ	100.00	0.30	0.00
JKR_P2_46_F06_S814_001-bin_1-FINAL	MQ	51.05	0.00	0.00
CM_B07_S818-bin_1-FINAL	HQ	97.51	0.09	0.00
JKR_12_29_17_C01_S675-bin_2-FINAL	LQ	46.55	0.00	0.00
JKR_P2_17_A03_S785_001-bin_2-FINAL	LQ	20.69	0.00	0.00
DZD_CM_31_S799-bin_2-FINAL	HQ	96.06	0.65	0.00
0809_588_1_1_BHK7_S837-bin_1-FINAL	LQ	0.00	0.00	0.00
0809_588_1_1_CBA5_S800-bin_2-FINAL	MQ	75.86	0.00	0.00
DZD_CM_41_S809-bin_1-FINAL	MQ	53.45	0.00	0.00
DZD_CM_29_S797-bin_1-FINAL	LQ	15.52	0.00	0.00
JKR_12_29_17_B03_S690-bin_1-FINAL	HQ	99.65	0.30	0.00
CM_D05_S804-bin_1-FINAL	HQ	98.38	0.74	0.00
0055_051_1_4_MRS5_S430-bin_1-FINAL	HQ	98.19	0.54	100.00
JKR_P1_34_B05_S706_001-bin_1-FINAL	MQ	87.50	0.00	0.00
0809_588_1_1_MRSIHK7_S781-bin_1-FINAL	HQ	98.57	1.34	0.00
JKR_P2_40_H05_S808_001-bin_1-FINAL	HQ	94.55	0.00	0.00
0861_630_1_1_CBA7_S775-bin_1-FINAL	HQ	98.83	0.53	50.00
JKR_12_29_17_F01_S678-bin_1-FINAL	LQ	23.84	4.89	0.00
CM_C03_S787-bin_1-FINAL	LQ	27.59	0.00	0.00
0756_546_1_1_MRSIHK1_S857-bin_1-FINAL	MQ	72.56	0.30	0.00
CM_D11_S852-bin_1-FINAL	MQ	76.64	2.33	0.00
0422_293_1_1_MRS2_S812-bin_1-FINAL	MQ	51.02	0.00	0.00
0055_051_1_4_MRS7_S437-bin_1-FINAL	MQ	67.93	3.42	0.00
Lactobacillus_crispatus_233_S810-bin_1-FINAL	HQ	95.45	0.74	50.00
0421_295_1_1_MRS5_S819-bin_1-FINAL	LQ	15.26	0.00	0.00
SMB_01_A01_B08_S826_001-bin_1-FINAL	MQ	83.22	0.00	0.00
JKR_P2_56_H07_S824_001-bin_1-FINAL	MQ	79.31	0.00	0.00
Mitchell_12_29_17_H06_S624-bin_2-FINAL	LQ	4.17	4.17	0.00
0809_588_1_1_MRSIHK4_S789-bin_1-FINAL	LQ	48.28	0.00	0.00
0421_295_1_2_MRS7_S445-bin_1-FINAL	HQ	89.83	0.00	0.00
0421_295_1_2_MRS9_S796-bin_1-FINAL	MQ	55.17	0.00	0.00
0055_051_1_4_MRS4_S422-bin_1-FINAL	HQ	98.19	1.47	25.00
DZD_CM_08_S776-bin_1-FINAL	MQ	75.00	0.00	0.00
DZD_CM_40_S808-bin_1-FINAL	HQ	90.77	0.65	0.00
JKR_P1_63_G08_S735_001-bin_1-FINAL	HQ	96.21	1.14	20.00
0861_630_1_1_BHK1_S446-bin_1-FINAL	HQ	97.40	0.47	0.00
JKR_12_29_17_A02_S681-bin_1-FINAL	MQ	76.51	1.62	30.00
0861_630_1_1_MRSIHK7_S799-bin_1-FINAL	LQ	38.59	0.54	0.00
0861_630_1_1_MRSI1_rep1_S851-bin_2-FINAL	MQ	79.50	0.88	0.00
0055_051_1_1_LKV2_S457-bin_1-FINAL	LQ	0.00	0.00	0.00
0055_051_1_3_MRS12_S787-bin_3-FINAL	LQ	4.17	0.00	0.00
0861_630_1_1_BHK14_S856-bin_1-FINAL	MQ	79.04	0.00	0.00
CM2267_MRS2_S780-bin_1-FINAL	HQ	99.22	0.39	0.00
0421_295_1_2_MRS6_S438-bin_1-FINAL	MQ	75.54	0.00	0.00
JKR_12_29_17_C05_S707-bin_1-FINAL	HQ	99.30	0.00	0.00
JKR_P2_50_B07_S818_001-bin_1-FINAL	LQ	42.51	0.00	0.00
JKR_P2_41_A06_S809_001-bin_1-FINAL	HQ	97.20	0.00	0.00
SMB_02_B01_C08_S827_001-bin_1-FINAL	MQ	52.73	0.00	0.00
Sneathia_sanguinegens_CCUG_41828T_S812-bin_1-FINAL	HQ	100.00	0.16	0.00
DZD_CM_31_S799-bin_1-FINAL	LQ	4.17	4.17	0.00
JKR_P2_22_F03_S790_001-bin_1-FINAL	MQ	79.72	0.00	0.00
0809_588_1_1_LKV11_S419-bin_1-FINAL	MQ	86.49	0.00	0.00
0421_295_1_2_MRS5_S431-bin_1-FINAL	HQ	97.51	0.00	0.00
0809_588_1_1_CBA6_S799-bin_1-FINAL	HQ	100.00	0.00	0.00
0809_588_1_1_MRS11_S830-bin_3-FINAL	MQ	86.64	0.00	0.00
SMB_16_H02_A10_S841_001-bin_1-FINAL	LQ	8.33	8.33	100.00
CM_G06_S815-bin_1-FINAL	LQ	44.83	0.00	0.00
DZD_CM_03_S771-bin_1-FINAL	HQ	94.57	0.00	0.00
0795_578_1_1_CBA3_S895-bin_1-FINAL	MQ	84.41	0.88	0.00
0809_588_1_1_CBA5_S800-bin_1-FINAL	LQ	28.14	0.00	0.00
CM_C04_S795-bin_1-FINAL	HQ	97.73	0.09	0.00
0861_630_1_1_CBA6_S824-bin_1-FINAL	MQ	85.17	1.10	0.00
JKR_12_29_17_B05_S706-bin_1-FINAL	HQ	99.63	0.00	0.00
JKR_P2_14_F02_S782_001-bin_1-FINAL	HQ	91.55	0.57	0.00
0861_630_1_1_BHK9_S816-bin_1-FINAL	LQ	30.14	0.35	0.00
0861_630_1_1_CBA3_S816-bin_1-FINAL	MQ	49.09	0.00	0.00
JKR_P2_47_G06_S815_001-bin_1-FINAL	HQ	95.61	0.00	0.00
CM2292_MRS1_S784-bin_1-FINAL	MQ	63.79	0.00	0.00
Mitchell_12_29_17_H07_S632-bin_1-FINAL	HQ	99.03	0.09	0.00
0861_630_1_1_MRSI5_S855-bin_3-FINAL	LQ	0.00	0.00	0.00
0756_546_1_1_CBA10_S889-bin_1-FINAL	LQ	36.33	0.00	0.00
0861_630_1_1_MRSI6_S860-bin_1-FINAL	HQ	97.40	0.47	0.00
CM_H02_S784-bin_1-FINAL	HQ	97.08	0.09	0.00
0861_630_1_1_MRSI1_rep3_S863-bin_1-FINAL	LQ	36.28	0.00	0.00
0809_588_1_1_MRSIHK3_S781-bin_3-FINAL	LQ	14.97	0.00	0.00
1178_877_1_choc_147B_S807-bin_1-FINAL	MQ	64.91	0.00	0.00
0861_630_1_1_MRSI1_rep1_S851-bin_1-FINAL	LQ	20.35	0.00	0.00
JKR_P1_13_E02_S685_001-bin_1-FINAL	LQ	60.03	25.18	2.74
JKR_P1_75_C10_S747_001-bin_1-FINAL	LQ	5.26	0.00	0.00
0756_546_1_1_BHK10_S878-bin_1-FINAL	MQ	49.44	0.00	0.00
0421_295_1_2_MRS2_S772-bin_2-FINAL	LQ	4.17	0.00	0.00
0861_630_1_1_MRSI2_S839-bin_1-FINAL	MQ	67.86	0.54	0.00
Mitchell_12_29_17_G03_S599-bin_1-FINAL	HQ	96.66	0.00	0.00
0422_293_1_1_MRS9_S852-bin_1-FINAL	HQ	91.26	0.00	0.00
JKR_P2_31_G04_S799_001-bin_2-FINAL	LQ	28.64	0.00	0.00
DZD_CM_15_S783-bin_1-FINAL	HQ	97.73	0.09	0.00
0809_588_1_1_CBA10_S854-bin_1-FINAL	LQ	48.36	0.81	0.00
0809_588_1_1_MRSIHK10_S796-bin_1-FINAL	MQ	64.27	1.07	66.67
0795_578_1_1_MRSI7_S813-bin_1-FINAL	HQ	93.90	0.00	0.00
CM_F09_S838-bin_1-FINAL	HQ	97.51	0.09	0.00
0998_735_1_CBA_90E_S803-bin_1-FINAL	HQ	99.41	0.44	0.00
0809_588_1_1_LKV7_S403-bin_2-FINAL	MQ	87.50	0.00	0.00
CM_A01_S769-bin_1-FINAL	HQ	97.73	0.58	0.00
0809_588_1_1_CBA12_S839-bin_1-FINAL	LQ	48.17	0.00	0.00
0809_588_1_1_BHK10_S861-bin_1-FINAL	LQ	43.10	0.00	0.00
CM2262_MRS2_S776-bin_1-FINAL	HQ	99.81	0.00	0.00
Lactobacillus_iners_ATCC_55195_rep1_S848-bin_1-FINAL	LQ	18.97	0.00	0.00
0421_295_1_2_MRS10_S804-bin_2-FINAL	MQ	56.90	0.00	0.00
0421_295_1_2_MRS1_S859-bin_1-FINAL	MQ	56.90	0.00	0.00
0861_630_1_1_MRSIHK1_S846-bin_1-FINAL	LQ	32.98	0.00	0.00
JKR_P1_73_A10_S745_001-bin_1-FINAL	HQ	99.30	0.00	0.00
CM_E09_S837-bin_2-FINAL	HQ	93.51	0.09	0.00
JKR_12_29_17_H03_S696-bin_1-FINAL	HQ	97.05	0.44	0.00
DZD_CM_05_S773-bin_1-FINAL	HQ	89.59	3.21	8.33
0055_051_1_3_LKV1_S810-bin_1-FINAL	HQ	92.99	0.11	0.00
JKR_12_29_17_H04_S704-bin_1-FINAL	LQ	12.07	0.00	0.00
JKR_P1_15_G02_S687_001-bin_1-FINAL	HQ	94.43	0.00	0.00
SMB_06_F01_G08_S831_001-bin_1-FINAL	MQ	50.00	0.00	0.00
JKR_P1_61_E08_S733_001-bin_1-FINAL	MQ	81.82	0.00	0.00
SMB_13_E02_F09_S838_001-bin_1-FINAL	HQ	93.48	2.17	28.57
JKR_P1_29_E04_S701_001-bin_1-FINAL	MQ	87.84	0.00	0.00
JKR_P2_06_F01_S774_001-bin_1-FINAL	LQ	0.00	0.00	0.00
0422_293_1_1_MRS5_S836-bin_1-FINAL	LQ	15.52	0.00	0.00
0861_630_1_1_MRS3_S828-bin_1-FINAL	HQ	95.65	1.09	0.00
JKR_12_29_17_A02_rep3_S861-bin_2-FINAL	MQ	73.00	1.83	7.69
0756_546_1_1_BHK1_S872-bin_1-FINAL	MQ	87.83	1.37	20.00
JKR_P2_23_G03_S791_001-bin_1-FINAL	LQ	28.07	0.00	0.00
DZD_CM_10_S778-bin_1-FINAL	LQ	4.17	0.00	0.00
Mitchell_12_29_17_E07_S629-bin_1-FINAL	LQ	4.17	0.00	0.00
JKR_P2_39_G05_S807_001-bin_1-FINAL	HQ	97.30	0.17	0.00
JKR_P2_33_A05_S801_001-bin_1-FINAL	HQ	98.64	0.00	0.00
SMB_14_F02_G09_S839_001-bin_1-FINAL	HQ	96.43	0.12	0.00
0421_295_1_1_MRS4_S811-bin_1-FINAL	MQ	70.69	0.00	0.00
DZD_CM_06_S774-bin_1-FINAL	HQ	98.06	0.00	0.00
0861_630_1_1_CBA4_S863-bin_1-FINAL	HQ	97.40	0.47	0.00
0055_051_1_1_MRS3_S769-bin_1-FINAL	HQ	98.19	0.54	100.00
0055_051_1_4_LKV4_S391-bin_1-FINAL	MQ	83.02	2.29	10.53
0055_051_1_2_MRS2_S857-bin_1-FINAL	HQ	98.19	0.54	100.00
JKR_P2_51_C07_S819_001-bin_1-FINAL	LQ	33.33	0.00	0.00
JKR_P2_29_E04_S797_001-bin_1-FINAL	MQ	68.53	0.81	0.00
0795_578_1_1_MRS6_S818-bin_1-FINAL	HQ	96.54	0.41	0.00
CM_A05_S801-bin_4-FINAL	MQ	53.45	0.00	0.00
CM_H05_S808-bin_1-FINAL	LQ	4.17	0.00	0.00
0809_588_1_1_BHK4_S821-bin_1-FINAL	MQ	59.65	0.00	0.00
JKR_P2_49_A07_S817_001-bin_1-FINAL	MQ	86.75	0.00	0.00
0809_588_1_1_MRS4_S798-bin_2-FINAL	LQ	0.00	0.00	0.00
0809_588_1_1_CBA3_S783-bin_1-FINAL	HQ	100.00	0.00	0.00
Mitchell_12_29_17_E04_S605-bin_1-FINAL	LQ	0.00	0.00	0.00
0055_051_1_3_MRS9_S779-bin_1-FINAL	HQ	95.47	1.09	50.00
0795_578_1_1_BHK6_S908-bin_1-FINAL	HQ	99.29	0.12	0.00
CM_G11_S855-bin_1-FINAL	MQ	56.49	0.73	0.00
CM_E10_S845-bin_1-FINAL	MQ	65.41	1.26	40.00
0421_295_1_2_MRS6_S438-bin_2-FINAL	LQ	13.79	0.00	0.00
CM_B03_S786-bin_1-FINAL	HQ	94.90	0.32	0.00
DZD_CM_26_S794-bin_1-FINAL	LQ	4.17	0.00	0.00
0795_578_1_1_MRSIHK10_S795-bin_1-FINAL	HQ	92.48	0.00	0.00
JKR_P1_05_E01_S677_001-bin_1-FINAL	HQ	95.62	0.00	0.00
CM_D04_S796-bin_2-FINAL	LQ	4.17	0.00	0.00
CM_D02_S780-bin_2-FINAL	LQ	4.17	0.00	0.00
0756_546_1_1_MRSI3_S825-bin_1-FINAL	MQ	57.32	0.00	0.00
CM_H09_S840-bin_1-FINAL	HQ	97.73	0.09	0.00
JKR_P2_15_G02_S783_001-bin_1-FINAL	HQ	96.50	0.00	0.00
0809_588_1_1_LKV5_S387-bin_1-FINAL	MQ	88.49	0.35	33.33
CM2268_MRS4_S783-bin_1-FINAL	HQ	98.45	0.36	0.00
CM_E02_S781-bin_1-FINAL	LQ	10.34	0.00	0.00
0795_578_1_1_CBA9_S900-bin_1-FINAL	MQ	76.35	0.30	0.00
JKR_12_29_17_H02_S688-bin_1-FINAL	HQ	97.66	0.30	0.00
0421_295_1_1_MRS6_S407-bin_1-FINAL	HQ	93.29	0.00	0.00
0809_588_1_1_CBA8_S815-bin_1-FINAL	HQ	100.00	0.00	0.00
Mitchell_12_29_17_D03_S596-bin_1-FINAL	MQ	85.62	1.01	0.00
CM_H07_S824-bin_1-FINAL	HQ	97.51	0.15	0.00
0861_630_1_1_MRSIHK11_S831-bin_1-FINAL	LQ	0.00	0.00	0.00
CM_A12_S857-bin_1-FINAL	LQ	42.37	0.23	0.00
CM_C03_S787-bin_2-FINAL	MQ	79.64	0.00	0.00
CM_G03_S791-bin_2-FINAL	MQ	75.32	0.00	0.00
CM_D07_S820-bin_1-FINAL	LQ	4.17	4.17	0.00
CM_A05_S801-bin_3-FINAL	LQ	25.49	0.00	0.00
0861_630_1_1_BHK15_S864-bin_1-FINAL	MQ	53.18	0.00	0.00
CM2267_MRS1_S779-bin_2-FINAL	LQ	32.76	0.00	0.00
0809_588_1_1_MRS9_S822-bin_1-FINAL	MQ	59.65	0.00	0.00
JKR_P1_64_H08_S736_001-bin_2-FINAL	LQ	15.50	0.00	0.00
E2E_N0081_M0052_L0014_S861-bin_1-FINAL	LQ	2.82	0.00	0.00
0861_630_1_1_MRSIHK1_S846-bin_2-FINAL	MQ	64.93	1.00	25.00
JKR_12_29_17_E01_S677-bin_1-FINAL	LQ	53.34	21.43	0.00
JKR_P1_06_F01_S678_001-bin_1-FINAL	HQ	93.24	0.08	0.00
0950_701_1_1_Bru11_S818-bin_1-FINAL	HQ	95.97	0.00	0.00
JKR_P2_21_E03_S789_001-bin_1-FINAL	HQ	93.29	0.00	0.00
E2E_N0080_M0051_L0013_S837-bin_1-FINAL	LQ	4.17	0.00	0.00
CM_B04_S794-bin_1-FINAL	HQ	98.38	0.09	0.00
1178_877_1_CBA_135B_S805-bin_1-FINAL	HQ	97.13	0.17	0.00
DZD_CM_38_S806-bin_1-FINAL	HQ	95.73	0.00	0.00
0886_647_1_BHK_83B_S796-bin_2-FINAL	MQ	56.14	0.00	0.00
0756_546_1_1_BHK15_S882-bin_1-FINAL	HQ	97.20	0.00	0.00
CM_A02_S777-bin_1-FINAL	HQ	91.98	1.30	33.33
DZD_CM_08_S776-bin_2-FINAL	LQ	24.03	0.19	0.00
JKR_P1_64_H08_S736_001-bin_1-FINAL	HQ	100.00	0.00	0.00
CM_G11_S855-bin_2-FINAL	LQ	4.17	0.00	0.00
0055_051_1_1_MRS6_S785-bin_1-FINAL	HQ	98.19	0.54	100.00
JKR_P2_18_B03_S786_001-bin_1-FINAL	MQ	49.26	2.18	20.00
JKR_P2_38_F05_S806_001-bin_1-FINAL	HQ	96.96	0.36	0.00
CM_G03_S791-bin_1-FINAL	LQ	22.40	0.09	0.00
Mitchell_12_29_17_A05_S609-bin_1-FINAL	HQ	97.94	0.65	0.00
CM_F05_S806-bin_1-FINAL	HQ	98.83	0.00	0.00
0008_007_1_MRS2_S770-bin_2-FINAL	MQ	51.72	0.00	0.00
0795_578_1_1_BHK8_S432-bin_1-FINAL	HQ	96.62	0.34	0.00
0795_578_1_1_MRSI9_S903-bin_1-FINAL	MQ	79.60	2.17	50.00
CM_F08_S830-bin_1-FINAL	HQ	97.51	0.09	0.00
0055_051_1_3_MRS1_S834-bin_1-FINAL	HQ	98.19	1.09	50.00
CM_D04_S796-bin_1-FINAL	HQ	98.38	0.09	0.00
0861_630_1_1_MRSIHK10_S823-bin_1-FINAL	MQ	87.31	0.02	0.00
0861_630_1_1_MRSI1_rep2_S857-bin_1-FINAL	LQ	28.76	0.00	0.00
CM_E09_S837-bin_1-FINAL	LQ	8.33	8.33	0.00
JKR_P1_50_B07_S722_001-bin_1-FINAL	MQ	83.22	0.00	0.00
0809_588_1_1_MRSIHK12_S812-bin_2-FINAL	MQ	67.55	1.00	0.00
0809_588_1_1_LKV10_S418-bin_1-FINAL	HQ	95.34	0.39	0.00
JKR_P2_17_A03_S785_001-bin_1-FINAL	MQ	76.61	0.71	0.00
CM_G04_S799-bin_2-FINAL	MQ	66.40	0.09	0.00
0861_630_1_1_MRSIHK5_S783-bin_1-FINAL	MQ	88.33	1.19	50.00
JKR_P2_27_C04_S795_001-bin_1-FINAL	HQ	97.90	1.08	100.00
0809_588_1_1_MRSIHK12_S812-bin_1-FINAL	LQ	30.80	0.00	0.00
